0  100  200
8120  400  400
8121  300  300
8122  200  500
8123  400  200
8124  100  600
8125  300  300
8126  200  400
8127  300  500
8128  300  200
8129  200  500
8130  300  500
8131  300  300
8132  200  400
8133  300  500
8134  300  400
8135  300  300
8136  300  500
8137  300  200
8138  200  400
8139  200  600
8140  300  500
8141  300  400
8142  200  700
8143  300  500
8144  300  500
8145  400  700
8146  400  500
8147  300  500
8148  200  500
8149  300  600
8150  300  300
8151  200  500
8152  300  500
8153  300  600
8154  400  500
8155  200  500
8156  300  600
8157  400  400
8158  300  400
8159  300  500
8160  400  500
8161  200  400
8162  300  500
8163  200  500
8164  300  700
8165  400  300
8166  200  500
8167  400  500
8168  300  400
8169  200  500
8170  300  300
8171  100  600
8172  300  600
8173  300  500
8174  300  500
8175  200  300
8176  300  400
8177  200  500
8178  300  500
8179  300  300
8180  200  400
8181  300  500
8182  300  300
8183  200  400
8184  200  500
8185  300  500
8186  500  1100
8187  700  700
8188  400  400
8189  200  400
8190  200  400
8191  300  500
8192  300  500
8193  200  400
8194  300  200
8195  100  400
8196  300  500
8197  500  400
8198  300  500
8199  300  700
8200  400  400
8201  200  500
8202  300  500
8203  300  500
8204  300  300
8205  200  500
8206  300  300
8207  200  600
8208  300  500
8209  400  400
8210  200  500
8211  400  300
8212  100  600
8213  300  400
8214  300  400
8215  300  300
8216  200  400
8217  300  400
8218  300  400
8219  200  300
8220  200  300
8221  200  600
8222  300  500
8223  200  400
8224  400  400
8225  300  400
8226  200  600
8227  400  400
8228  300  400
8229  300  300
8230  300  300
8231  200  500
8232  300  500
8233  400  400
8234  300  500
8235  400  400
8236  400  300
8237  300  400
8238  200  500
8239  300  500
8240  300  400
8241  300  300
8242  200  400
8243  200  300
8244  200  400
8245  300  200
8246  200  500
8247  300  500
8248  300  300
8249  200  300
8250  200  600
8251  300  600
8252  400  500
8253  200  400
8254  200  400
8255  200  200
8256  200  500
8257  500  500
8258  500  300
8259  200  500
8260  300  500
8261  300  500
8262  300  400
8263  300  500
8264  200  500
8265  300  600
8266  300  600
8267  300  400
8268  300  400
8269  200  400
8270  300  400
8271  300  600
8272  400  400
8273  200  400
8274  300  400
8275  200  400
8276  200  600
8277  300  600
8278  400  500
8279  300  300
8280  200  600
8281  300  400
8282  300  400
8283  300  500
8284  300  200
8285  100  300
8286  200  400
8287  300  600
8288  400  500
8289  400  500
8290  300  600
8291  200  500
8292  300  300
8293  300  600
8294  400  500
8295  300  400
8296  300  400
8297  400  600
8298  400  400
8299  200  500
8300  200  400
8301  200  600
8302  400  400
8303  200  500
8304  300  600
8305  300  600
8306  300  400
8307  300  500
8308  300  500
8309  300  300
8310  300  400
8311  300  500
8312  300  400
8313  200  700
8314  500  400
8315  300  600
8316  400  400
8317  300  300
8318  300  700
8319  400  300
8320  200  500
8321  400  400
8322  200  300
8323  200  600
8324  400  400
8325  300  600
8326  300  500
8327  300  300
8328  200  500
8329  300  500
8330  300  700
8331  400  400
8332  200  400
8333  200  500
8334  300  400
8335  200  600
8336  300  500
8337  300  400
8338  300  600
8339  400  500
8340  300  500
8341  300  500
8342  200  400
8343  300  300
8344  400  300
8345  100  500
8346  300  600
8347  300  500
8348  200  500
8349  300  400
8350  300  500
8351  300  500
8352  300  400
8353  200  400
8354  200  600
8355  300  300
8356  200  300
8357  200  500
8358  400  400
8359  200  500
8360  200  400
8361  300  400
8362  200  300
8363  200  300
8364  200  500
8365  300  400
8366  200  500
8367  300  500
8368  300  500
8369  400  300
8370  300  300
8371  200  500
8372  300  500
8373  300  400
8374  300  300
8375  300  500
8376  200  400
8377  300  300
8378  300  500
8379  300  600
8380  300  500
8381  300  500
8382  300  500
8383  300  500
8384  400  600
8385  300  500
8386  300  400
8387  300  500
8388  300  700
8389  300  400
8390  200  500
8391  300  400
8392  300  500
8393  300  400
8394  200  600
8395  300  500
8396  200  500
8397  400  400
8398  300  300
8399  200  400
8400  200  500
8401  300  700
8402  400  500
8403  200  300
8404  100  700
8405  400  500
8406  300  400
8407  200  400
8408  200  500
8409  300  700
8410  400  500
8411  300  400
8412  300  400
8413  300  400
8414  200  300
8415  200  500
8416  300  300
8417  200  400
8418  200  400
8419  300  400
8420  200  500
8421  300  400
8422  300  400
8423  200  500
8424  300  400
8425  200  400
8426  200  700
8427  500  500
8428  300  600
8429  300  500
8430  300  600
8431  300  500
8432  300  400
8433  200  400
8434  200  400
8435  300  300
8436  300  400
8437  200  500
8438  300  600
8439  300  400
8440  200  400
8441  300  200
8442  200  500
8443  300  400
8444  200  500
8445  300  400
8446  300  500
8447  300  300
8448  300  400
8449  300  600
8450  300  600
8451  300  600
8452  300  500
8453  300  600
8454  400  300
8455  200  400
8456  300  500
8457  300  600
8458  300  600
8459  300  400
8460  300  400
8461  200  400
8462  200  600
8463  400  300
8464  200  400
8465  300  500
8466  400  500
8467  200  500
8468  200  400
8469  300  600
8470  400  700
8471  400  400
8472  200  600
8473  300  300
8474  200  600
8475  400  600
8476  400  400
8477  200  400
8478  300  600
8479  400  300
8480  200  400
8481  300  400
8482  200  600
8483  300  500
8484  200  400
8485  200  500
8486  300  600
8487  300  500
8488  300  500
8489  300  500
8490  300  600
8491  300  300
8492  200  400
8493  200  400
8494  300  500
8495  300  500
8496  200  400
8497  200  500
8498  200  600
8499  300  400
8500  200  500
8501  300  500
8502  300  600
8503  400  300
8504  200  500
8505  300  700
8506  400  500
8507  300  500
8508  300  500
8509  300  400
8510  300  500
8511  300  600
8512  300  400
8513  200  600
8514  300  500
8515  300  300
8516  200  300
8517  200  500
8518  300  400
8519  300  200
8520  200  400
8521  200  400
8522  300  400
8523  200  600
8524  300  500
8525  300  400
8526  300  400
8527  200  500
8528  300  300
8529  200  400
8530  300  700
8531  300  500
8532  300  400
8533  300  300
8534  200  300
8535  200  500
8536  300  400
8537  200  500
8538  400  500
8539  300  500
8540  300  400
8541  200  300
8542  200  200
8543  200  400
8544  300  600
8545  300  600
8546  300  700
8547  200  400
8548  200  400
8549  300  300
8550  200  500
8551  200  500
8552  300  500
8553  300  400
8554  200  200
8555  200  800
8556  400  500
8557  400  600
8558  300  500
8559  300  400
8560  200  300
8561  200  300
8562  300  500
8563  300  400
8564  200  600
8565  400  500
8566  300  300
8567  200  400
8568  300  300
8569  200  500
8570  300  400
8571  200  400
8572  200  400
8573  300  600
8574  300  400
8575  200  500
8576  300  400
8577  300  500
8578  300  400
8579  200  400
8580  200  700
8581  700  500
8582  400  200
8583  100  600
8584  400  500
8585  300  500
8586  300  500
8587  400  500
8588  300  400
8589  200  700
8590  400  500
8591  300  600
8592  400  400
8593  300  500
8594  200  400
8595  300  500
8596  300  400
8597  200  500
8598  300  500
8599  200  400
8600  300  500
8601  400  400
8602  200  400
8603  200  400
8604  300  300
8605  300  600
8606  300  700
8607  400  400
8608  300  400
8609  300  500
8610  300  500
8611  300  600
8612  300  600
8613  400  400
8614  300  400
8615  400  600
8616  400  400
8617  200  500
8618  300  500
8619  300  500
8620  300  600
8621  300  600
8622  200  500
8623  300  300
8624  200  400
8625  300  400
8626  300  600
8627  300  400
8628  200  600
8629  300  600
8630  300  400
8631  300  300
8632  200  400
8633  300  400
8634  300  400
8635  200  600
8636  400  300
8637  200  500
8638  200  200
8639  200  400
8640  300  500
8641  300  500
8642  300  400
8643  300  400
8644  300  500
8645  300  600
8646  300  400
8647  200  400
8648  300  500
8649  300  400
8650  200  400
8651  300  500
8652  300  600
8653  400  400
8654  200  200
8655  200  500
8656  200  400
8657  300  500
8658  400  400
8659  300  300
8660  200  500
8661  300  400
8662  300  500
8663  300  300
8664  200  500
8665  300  500
8666  400  500
8667  200  500
8668  300  400
8669  300  700
8670  300  400
8671  300  300
8672  300  500
8673  300  500
8674  300  600
8675  400  200
8676  300  600
8677  300  500
8678  400  500
8679  400  400
8680  300  400
8681  200  400
8682  300  500
8683  200  400
8684  200  500
8685  300  400
8686  200  500
8687  300  500
8688  300  400
8689  300  500
8690  400  300
8691  200  400
8692  200  400
8693  300  500
8694  200  300
8695  300  500
8696  300  600
8697  400  400
8698  300  700
8699  300  500
8700  300  400
8701  200  300
8702  200  600
8703  400  500
8704  300  600
8705  300  400
8706  300  400
8707  200  400
8708  200  500
8709  400  400
8710  300  400
8711  300  500
8712  200  400
8713  200  600
8714  300  500
8715  300  300
8716  200  500
8717  200  400
8718  300  600
8719  300  400
8720  300  300
8721  200  300
8722  200  300
8723  300  500
8724  200  400
8725  300  400
8726  300  500
8727  300  400
8728  300  400
8729  200  500
8730  300  500
8731  300  600
8732  300  500
8733  400  600
8734  300  500
8735  300  300
8736  100  600
8737  400  500
8738  200  500
8739  300  400
8740  300  500
8741  300  500
8742  300  300
8743  300  700
8744  300  600
8745  300  500
8746  400  300
8747  200  600
8748  300  500
8749  300  400
8750  300  400
8751  200  300
8752  200  500
8753  300  400
8754  200  500
8755  300  400
8756  200  400
8757  300  400
8758  300  600
8759  400  300
8760  200  400
8761  300  500
8762  300  300
8763  200  500
8764  300  400
8765  300  500
8766  300  400
8767  200  400
8768  300  500
8769  300  400
8770  200  600
8771  400  700
8772  300  400
8773  200  300
8774  200  400
8775  300  400
8776  400  700
8777  400  300
8778  200  500
8779  200  400
8780  200  400
8781  300  500
8782  300  500
8783  300  400
8784  200  400
8785  200  500
8786  300  600
8787  400  400
8788  300  400
8789  300  400
8790  200  400
8791  200  300
8792  200  600
8793  400  400
8794  300  400
8795  300  500
8796  300  400
8797  200  500
8798  300  400
8799  200  500
8800  200  500
8801  300  500
8802  300  500
8803  300  600
8804  300  500
8805  300  600
8806  300  500
8807  300  600
8808  300  500
8809  300  700
8810  300  400
8811  200  500
8812  300  500
8813  300  800
8814  400  500
8815  300  500
8816  400  400
8817  300  500
8818  300  500
8819  300  400
8820  200  500
8821  300  400
8822  200  300
8823  200  400
8824  200  400
8825  200  500
8826  400  400
8827  200  400
8828  200  600
8829  300  500
8830  300  400
8831  200  600
8832  300  400
8833  200  600
8834  300  400
8835  200  300
8836  200  700
8837  400  600
8838  300  400
8839  200  400
8840  200  600
8841  300  300
8842  200  300
8843  300  300
8844  300  500
8845  300  400
8846  100  600
8847  400  400
8848  200  700
8849  400  500
8850  300  500
8851  300  200
8852  200  600
8853  300  400
8854  300  400
8855  200  800
8856  400  500
8857  200  300
8858  200  500
8859  300  300
8860  100  400
8861  200  400
8862  200  500
8863  300  600
8864  300  500
8865  300  400
8866  300  500
8867  200  500
8868  300  600
8869  400  200
8870  200  500
8871  200  400
8872  300  500
8873  200  500
8874  300  500
8875  400  200
8876  200  500
8877  300  400
8878  300  600
8879  400  300
8880  200  400
8881  200  500
8882  300  500
8883  300  500
8884  300  400
8885  400  400
8886  300  500
8887  300  500
8888  300  600
8889  300  400
8890  300  500
8891  300  400
8892  200  300
8893  200  400
8894  300  300
8895  200  500
8896  200  700
8897  400  500
8898  300  400
8899  200  300
8900  200  500
8901  300  400
8902  300  600
8903  400  600
8904  200  400
8905  300  600
8906  300  400
8907  300  300
8908  300  400
8909  300  400
8910  300  300
8911  200  400
8912  300  300
8913  100  500
8914  300  300
8915  200  300
8916  200  400
8917  300  500
8918  300  300
8919  200  300
8920  200  600
8921  300  500
8922  300  500
8923  400  500
8924  300  700
8925  400  400
8926  200  400
8927  300  300
8928  200  500
8929  400  400
8930  200  500
8931  200  600
8932  400  600
8933  400  400
8934  300  500
8935  300  300
8936  200  300
8937  200  400
8938  200  600
8939  400  300
8940  300  400
8941  200  500
8942  300  500
8943  200  400
8944  200  400
8945  300  500
8946  300  400
8947  300  600
8948  400  300
8949  200  400
8950  300  200
8951  200  300
8952  200  500
8953  200  600
8954  300  300
8955  200  600
8956  300  300
8957  300  400
8958  300  500
8959  200  200
8960  100  500
8961  300  600
8962  400  400
8963  300  600
8964  400  300
8965  200  400
8966  200  200
8967  200  500
8968  300  500
8969  300  300
8970  200  500
8971  200  400
8972  200  600
8973  300  400
8974  200  500
8975  400  400
8976  400  600
8977  200  600
8978  400  500
8979  300  300
8980  200  500
8981  300  400
8982  300  300
8983  200  500
8984  400  500
8985  400  400
8986  200  500
8987  300  400
8988  300  200
8989  100  300
8990  200  400
8991  300  400
8992  200  500
8993  300  300
8994  300  600
8995  300  500
8996  300  400
8997  200  600
8998  300  600
8999  400  300
9000  300  400
9001  300  400
9002  200  500
9003  300  500
9004  300  400
9005  300  400
9006  300  600
9007  300  400
9008  200  300
9009  200  600
9010  300  500
9011  400  400
9012  300  300
9013  200  500
9014  300  300
9015  300  500
9016  300  600
9017  300  500
9018  300  400
9019  200  500
9020  400  200
9021  200  700
9022  300  600
9023  300  400
9024  300  500
9025  300  400
9026  300  400
9027  300  300
9028  200  500
9029  300  500
9030  300  500
9031  300  500
9032  300  500
9033  400  600
9034  300  200
9035  200  500
9036  300  500
9037  300  400
9038  200  500
9039  200  500
9040  300  300
9041  200  600
9042  300  400
9043  200  500
9044  300  400
9045  200  400
9046  300  600
9047  300  300
9048  200  500
9049  300  400
9050  300  600
9051  300  300
9052  200  500
9053  400  400
9054  200  600
9055  300  600
9056  400  500
9057  300  600
9058  300  200
9059  100  400
9060  200  400
9061  200  400
9062  200  400
9063  300  200
9064  200  500
9065  300  300
9066  200  500
9067  200  500
9068  200  500
9069  300  500
9070  300  400
9071  200  600
9072  300  400
9073  200  600
9074  400  400
9075  200  500
9076  300  600
9077  400  300
9078  200  400
9079  200  300
9080  300  500
9081  300  700
9082  300  400
9083  300  600
9084  400  500
9085  400  400
9086  300  600
9087  400  600
9088  300  600
9089  300  600
9090  400  600
9091  300  500
9092  300  500
9093  400  600
9094  400  500
9095  300  400
9096  200  500
9097  300  400
9098  300  600
9099  300  400
9100  200  500
9101  300  400
9102  200  500
9103  300  500
9104  300  300
9105  200  500
9106  300  500
9107  500  800
9108  600  800
9109  300  600
9110  200  700
9111  500  300
9112  200  800
9113  200  300
9114  300  500
9115  300  500
9116  300  400
9117  300  500
9118  300  700
9119  400  300
9120  200  500
9121  300  300
9122  300  600
9123  300  400
9124  200  600
9125  400  500
9126  300  400
9127  300  200
9128  200  600
9129  400  500
9130  300  700
9131  400  400
9132  300  500
9133  200  500
9134  300  500
9135  300  300
9136  200  500
9137  200  500
9138  400  600
9139  400  600
9140  300  500
9141  300  700
9142  400  1500
9143  500  600
9144  300  600
9145  500  600
9146  200  400
9147  200  500
9148  300  600
9149  300  300
9150  200  400
9151  200  500
9152  200  500
9153  300  600
9154  400  400
9155  300  400
9156  300  400
9157  200  500
9158  300  500
9159  300  600
9160  300  600
9161  300  300
9162  200  500
9163  300  600
9164  300  600
9165  300  400
9166  300  700
9167  400  400
9168  400  600
9169  300  400
9170  200  400
9171  400  300
9172  200  600
9173  300  500
9174  300  400
9175  300  500
9176  300  500
9177  300  400
9178  200  500
9179  500  400
9180  300  400
9181  200  500
9182  400  400
9183  300  300
9184  300  600
9185  300  400
9186  300  500
9187  300  400
9188  200  500
9189  300  400
9190  200  300
9191  200  600
9192  300  500
9193  300  300
9194  200  500
9195  300  600
9196  300  300
9197  100  500
9198  300  500
9199  300  500
9200  300  500
9201  300  400
9202  200  300
9203  400  1100
9204  400  400
9205  200  500
9206  300  300
9207  300  900
9208  400  500
9209  400  500
9210  300  300
9211  200  600
9212  300  300
9213  200  600
9214  400  500
9215  300  600
9216  400  200
9217  200  400
9218  200  500
9219  200  700
9220  400  300
9221  200  300
9222  200  400
9223  300  300
9224  200  500
9225  300  600
9226  400  300
9227  200  500
9228  300  200
9229  200  500
9230  300  500
9231  300  400
9232  200  500
9233  200  400
9234  200  600
9235  300  400
9236  300  500
9237  400  500
9238  300  400
9239  500  800
9240  400  400
9241  300  400
9242  300  500
9243  400  500
9244  300  200
9245  300  400
9246  300  600
9247  300  300
9248  200  500
9249  300  600
9250  300  200
9251  200  400
9252  300  400
9253  200  500
9254  200  400
9255  300  600
9256  300  300
9257  200  400
9258  300  400
9259  300  400
9260  200  400
9261  300  500
9262  300  400
9263  300  600
9264  300  400
9265  300  700
9266  400  400
9267  200  400
9268  200  400
9269  200  400
9270  300  500
9271  300  400
9272  300  400
9273  300  500
9274  200  500
9275  300  300
9276  200  600
9277  300  600
9278  400  300
9279  200  500
9280  300  200
9281  200  400
9282  100  600
9283  300  500
9284  300  500
9285  300  800
9286  500  500
9287  200  400
9288  200  500
9289  300  500
9290  300  300
9291  200  500
9292  300  400
9293  300  700
9294  400  500
9295  300  500
9296  200  400
9297  200  400
9298  200  500
9299  300  400
9300  200  500
9301  300  400
9302  200  500
9303  200  600
9304  300  500
9305  400  300
9306  200  400
9307  300  600
9308  300  300
9309  200  300
9310  200  400
9311  300  500
9312  300  400
9313  200  500
9314  300  500
9315  300  300
9316  200  700
9317  400  300
9318  200  300
9319  200  500
9320  300  600
9321  400  300
9322  300  400
9323  400  500
9324  200  600
9325  300  300
9326  200  600
9327  300  500
9328  300  600
9329  300  400
9330  200  600
9331  300  600
9332  400  600
9333  300  200
9334  100  600
9335  400  400
9336  200  500
9337  300  500
9338  300  700
9339  300  500
9340  200  500
9341  200  400
9342  300  300
9343  200  400
9344  300  200
9345  200  300
9346  300  500
9347  200  400
9348  300  400
9349  300  500
9350  300  700
9351  400  500
9352  300  500
9353  200  500
9354  300  500
9355  300  400
9356  200  300
9357  200  300
9358  200  400
9359  300  500
9360  400  400
9361  200  300
9362  200  300
9363  100  400
9364  200  600
9365  300  500
9366  300  400
9367  300  500
9368  300  500
9369  300  500
9370  400  500
9371  400  700
9372  400  300
9373  300  400
9374  300  500
9375  200  400
9376  200  700
9377  300  600
9378  300  500
9379  200  600
9380  300  500
9381  300  900
9382  300  500
9383  400  400
9384  300  300
9385  200  600
9386  300  500
9387  200  600
9388  400  400
9389  200  400
9390  200  600
9391  300  500
9392  300  500
9393  300  500
9394  300  500
9395  300  400
9396  300  700
9397  300  500
9398  300  400
9399  200  300
9400  200  200
9401  200  600
9402  300  400
9403  200  300
9404  200  300
9405  200  600
9406  300  500
9407  200  600
9408  300  300
9409  300  500
9410  300  500
9411  300  400
9412  300  500
9413  300  600
9414  300  600
9415  300  500
9416  300  600
9417  400  400
9418  300  600
9419  400  400
9420  200  600
9421  300  400
9422  200  500
9423  300  400
9424  200  400
9425  200  400
9426  200  400
9427  200  500
9428  300  500
9429  400  500
9430  200  400
9431  300  400
9432  200  600
9433  400  400
9434  200  500
9435  300  300
9436  300  500
9437  200  300
9438  200  500
9439  200  200
9440  100  200
9441  300  400
9442  200  400
9443  200  600
9444  400  500
9445  300  400
9446  300  400
9447  300  600
9448  300  400
9449  200  500
9450  300  700
9451  400  600
9452  300  500
9453  200  400
9454  200  600
9455  300  400
9456  300  400
9457  200  400
9458  200  700
9459  400  500
9460  300  700
9461  400  500
9462  300  400
9463  300  600
9464  300  500
9465  300  600
9466  300  400
9467  300  400
9468  300  100
9469  100  600
9470  400  600
9471  400  400
9472  300  600
9473  400  400
9474  200  300
9475  200  400
9476  200  500
9477  200  400
9478  200  400
9479  300  400
9480  300  700
9481  300  300
9482  300  300
9483  200  600
9484  300  600
9485  300  500
9486  300  400
9487  400  1500
9488  400  400
9489  300  500
9490  400  300
9491  200  500
9492  300  600
9493  400  600
9494  300  400
9495  200  500
9496  300  500
9497  300  500
9498  300  600
9499  300  400
9500  200  500
9501  300  500
9502  300  500
9503  300  400
9504  300  400
9505  300  500
9506  300  400
9507  200  400
9508  200  500
9509  200  400
9510  300  400
9511  400  200
9512  100  600
9513  400  400
9514  200  400
9515  200  300
9516  100  400
9517  200  500
9518  300  600
9519  300  300
9520  100  300
9521  200  300
9522  100  500
9523  400  600
9524  200  800
9525  400  300
9526  200  400
9527  200  500
9528  300  500
9529  300  300
9530  200  500
9531  400  300
9532  200  400
9533  200  500
9534  300  400
9535  200  500
9536  300  300
9537  200  400
9538  300  300
9539  300  400
9540  200  400
9541  300  500
9542  300  500
9543  300  300
9544  100  300
9545  200  500
9546  300  600
9547  300  400
9548  300  500
9549  300  200
9550  200  700
9551  400  500
9552  300  300
9553  300  400
9554  200  500
9555  300  400
9556  300  400
9557  200  500
9558  300  600
9559  300  500
9560  200  500
9561  300  600
9562  300  400
9563  300  400
9564  200  300
9565  200  400
9566  300  400
9567  200  700
9568  400  500
9569  300  500
9570  300  500
9571  300  600
9572  300  500
9573  300  400
9574  300  400
9575  200  400
9576  200  300
9577  200  500
9578  300  400
9579  300  500
9580  300  700
9581  400  400
9582  200  400
9583  200  400
9584  200  300
9585  200  600
9586  300  500
9587  200  600
9588  300  400
9589  300  600
9590  300  700
9591  400  500
9592  300  400
9593  300  200
9594  200  400
9595  300  300
9596  200  400
9597  200  500
9598  300  400
9599  300  500
9600  300  500
9601  300  400
9602  200  600
9603  300  500
9604  400  300
9605  200  500
9606  300  400
9607  300  400
9608  200  400
9609  300  400
9610  300  500
9611  300  300
9612  200  300
9613  100  400
9614  200  300
9615  200  300
9616  300  700
9617  300  600
9618  400  500
9619  400  800
9620  300  300
9621  200  600
9622  500  900
9623  300  400
9624  200  400
9625  300  300
9626  200  600
9627  300  400
9628  200  400
9629  300  600
9630  400  300
9631  200  300
9632  200  500
9633  400  400
9634  300  800
9635  400  300
9636  300  600
9637  300  500
9638  300  500
9639  300  600
9640  300  500
9641  200  200
9642  100  700
9643  400  500
9644  300  500
9645  300  500
9646  300  400
9647  300  600
9648  300  500
9649  300  500
9650  400  400
9651  200  300
9652  300  600
9653  300  400
9654  300  700
9655  400  400
9656  200  400
9657  200  500
9658  200  400
9659  200  400
9660  200  500
9661  300  200
9662  200  400
9663  200  600
9664  300  400
9665  300  600
9666  300  400
9667  300  400
9668  200  300
9669  200  600
9670  300  500
9671  300  600
9672  300  500
9673  300  500
9674  200  600
9675  200  500
9676  300  400
9677  300  300
9678  200  600
9679  300  700
9680  400  400
9681  300  500
9682  200  500
9683  300  500
9684  300  400
9685  300  500
9686  300  400
9687  200  300
9688  200  400
9689  100  300
9690  300  400
9691  300  500
9692  400  500
9693  300  400
9694  300  500
9695  300  400
9696  300  400
9697  300  500
9698  200  700
9699  300  500
9700  400  600
9701  400  300
9702  200  600
9703  300  600
9704  300  400
9705  200  500
9706  400  400
9707  200  400
9708  200  600
9709  500  600
9710  300  500
9711  300  300
9712  200  300
9713  200  400
9714  300  200
9715  200  400
9716  300  600
9717  300  400
9718  200  700
9719  300  600
9720  300  500
9721  300  600
9722  400  700
9723  400  500
9724  200  400
9725  200  500
9726  300  300
9727  200  400
9728  200  300
9729  200  700
9730  400  500
9731  400  400
9732  300  400
9733  200  400
9734  300  300
9735  300  500
9736  300  400
9737  300  500
9738  300  300
9739  300  300
9740  200  500
9741  300  500
9742  300  500
9743  300  400
9744  200  500
9745  200  300
9746  200  400
9747  300  600
9748  400  400
9749  300  500
9750  300  400
9751  300  400
9752  300  400
9753  300  500
9754  200  600
9755  300  600
9756  300  400
9757  300  600
9758  400  600
9759  500  600
9760  300  400
9761  200  600
9762  300  500
9763  200  400
9764  200  400
9765  300  600
9766  200  500
9767  300  300
9768  200  600
9769  400  400
9770  200  500
9771  200  400
9772  200  500
9773  300  400
9774  200  400
9775  300  400
9776  300  300
9777  200  500
9778  200  400
9779  200  600
9780  400  500
9781  300  400
9782  200  500
9783  300  600
9784  300  400
9785  200  300
9786  200  700
9787  300  400
9788  200  200
9789  200  500
9790  300  500
9791  300  600
9792  400  200
9793  200  600
9794  300  500
9795  300  500
9796  400  400
9797  200  700
9798  400  300
9799  300  500
9800  400  400
9801  200  500
9802  300  200
9803  100  500
9804  300  500
9805  300  600
9806  300  400
9807  300  400
9808  200  600
9809  300  300
9810  200  500
9811  300  500
9812  300  500
9813  200  600
9814  300  500
9815  300  600
9816  300  600
9817  300  400
9818  200  500
9819  200  400
9820  300  400
9821  300  800
9822  400  600
9823  300  800
9824  400  400
9825  200  400
9826  300  500
9827  300  500
9828  300  700
9829  400  400
9830  300  600
9831  300  400
9832  300  500
9833  300  600
9834  300  600
9835  300  300
9836  100  400
9837  200  400
9838  200  300
9839  200  400
9840  300  400
9841  300  400
9842  200  400
9843  200  400
9844  300  500
9845  200  500
9846  100  500
9847  300  600
9848  300  500
9849  300  600
9850  300  300
9851  200  300
9852  200  300
9853  200  600
9854  300  500
9855  300  400
9856  200  400
9857  200  500
9858  300  300
9859  200  500
9860  300  300
9861  200  600
9862  300  600
9863  300  600
9864  600  400
9865  200  500
9866  300  600
9867  400  400
9868  300  500
9869  200  500
9870  300  400
9871  300  400
9872  300  500
9873  200  500
9874  200  500
9875  300  400
9876  300  300
9877  200  600
9878  400  600
9879  300  500
9880  300  300
9881  300  400
9882  200  500
9883  300  500
9884  300  500
9885  300  300
9886  200  400
9887  300  500
9888  300  300
9889  200  300
9890  200  500
9891  300  800
9892  400  500
9893  300  400
9894  300  400
9895  300  500
9896  200  500
9897  300  500
9898  300  500
9899  300  500
9900  400  600
9901  400  400
9902  300  400
9903  200  500
9904  300  700
9905  300  400
9906  200  600
9907  300  400
9908  300  500
9909  300  500
9910  300  300
9911  200  600
9912  300  600
9913  300  500
9914  200  600
9915  400  500
9916  300  500
9917  200  500
9918  200  400
9919  300  500
9920  300  500
9921  300  500
9922  300  500
9923  300  500
9924  300  300
9925  100  500
9926  300  200
9927  200  500
9928  300  600
9929  400  600
9930  300  500
9931  300  400
9932  200  600
9933  400  600
9934  200  400
9935  200  500
9936  200  400
9937  200  500
9938  200  500
9939  300  700
9940  300  400
9941  200  300
9942  200  400
9943  200  300
9944  100  600
9945  400  600
9946  300  500
9947  300  500
9948  200  500
9949  300  500
9950  300  500
9951  200  300
9952  200  400
9953  200  400
9954  300  400
9955  200  500
9956  200  500
9957  300  400
9958  200  600
9959  300  500
9960  300  400
9961  300  500
9962  300  300
9963  300  500
9964  300  400
9965  200  600
9966  400  400
9967  200  300
9968  100  400
9969  200  200
9970  100  600
9971  300  600
9972  400  500
9973  300  500
9974  400  600
9975  300  800
9976  400  400
9977  300  500
9978  300  500
9979  400  400
9980  400  500
9981  300  200
9982  200  400
9983  200  400
9984  200  600
9985  400  600
9986  400  500
9987  400  500
9988  300  400
9989  200  500
9990  300  300
9991  100  400
9992  200  400
9993  300  500
9994  300  400
9995  200  500
9996  300  400
9997  300  700
9998  400  500
9999  300  0
